authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7fec5e2a8a64240f97c51158eac37782~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4b99beae&x-expires=1766991600&x-signature=T5MnfUHsjTcEiY%2FI2fIFzTshSiA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,nnh.0109,#ungthu #ungthuthucquan,51200,664,1800000,4146,0,Cha Và Con Gái,Nguyen Van Chung & Thùy Chi,False,2024-04-08T15:17:20.000Z,https://www.tiktok.com/@nnh.0109/video/7355515618616954130
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/097d112f568ef2a95eb1b397e6d4ae23~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0db97e54&x-expires=1766991600&x-signature=ngZRK4mh8DXFPOGM0W0DSe%2BgfqU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,bacsi.chieu.vn,6 Dấu Hiệu Cảnh Báo Ung Thư Đại Tràng #bschieu #bacsichieu #daitrang #ungthu ,50400,6314,1900000,2136,161,nhạc nền - Bs Chiều,Bác Sĩ Chiều,True,2024-03-15T04:09:46.000Z,https://www.tiktok.com/@bacsi.chieu.vn/video/7346437540976545032
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cafd3409b2238a5329d0c81a42ff0e59~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f265e924&x-expires=1766991600&x-signature=cd4K%2F%2BNQwJLy%2Bb03mlypkwSjwEU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,vcrush.vn,Thương quá #DREAMeRMedia #vcrush #tiktokgiaitri #ungthu #benhnhanungthu ,49900,734,1100000,76,24,DREAMeR,Luny,False,2025-08-15T06:49:32.000Z,https://www.tiktok.com/@vcrush.vn/video/7538700819114331413
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c4b14016e01b49064cf04fc168045f69~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0fefbdae&x-expires=1766991600&x-signature=Ssjmeje9zXIQ2a9L39cAKw5QLO0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,thaokechuyen22,"Ai kèo trên kèo dưới chưa biết à 
#cancer #ungthu #thaokechuyen22 ",49500,1194,407300,377,22,Dramamine,Flawed Mangoes,False,2025-03-19T04:32:40.000Z,https://www.tiktok.com/@thaokechuyen22/video/7483373879814163720
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9c5fe4dfa49a489828144cea0c0bc562~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=91498553&x-expires=1766991600&x-signature=LCbfYzd0PF7R20EeLFsPPp8eJVk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,baongoc._.93,Bé chị 700g ấp bé em 900g . 2thiên thần đáng yêu của mẹ 🥰🥰🥰🥰🥰 chi2 nay lớn rồi hiểu chuyện với mẹ lắm@HùngThỏ_Long An #xuhuongtiktok ##EmBéCute ,2100000,141200,111200000,23500,171,nhạc nền - Bảo Ngọc,Bảo Ngọc,True,2024-08-09T13:20:04.000Z,https://www.tiktok.com/@baongoc._.93/video/7401128881631087880
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/77fa334f25d89a012f2fcb7d4cc57ffe~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4335a498&x-expires=1766991600&x-signature=jZiOE3t7BOwuS6Ch7WU1BwHuweM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,edwinivory4,#fyp #followers😘thanku🙏🙏❤❤❤ #followers➕ ,1008,15,26300,23,11,原创音乐,edwinivory4,True,2025-09-24T02:25:13.000Z,https://www.tiktok.com/@edwinivory4/video/7553476097128582431
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e465f70f5a8619e356909cdfd38b318e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2022b6b6&x-expires=1766991600&x-signature=gywNN1YMUlgO4nuzxaSQ95gLAx4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,dungdaoosaka,Lý do khiến anh thư miu yêu quyết định bật live tream #anhthumiuyeu #anhthumiuyeulive #vuanhthumiuyeuteocotoquoc #anhthu #tintuc24h ,64400,7374,2700000,1615,77,nhạc nền - Dũng Dạo osaka 🎋,Dũng Dạo osaka 🎋,True,2025-09-02T23:36:41.000Z,https://www.tiktok.com/@dungdaoosaka/video/7545639896770301191
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/109f1b6cd6d9b2b81b9419bb656178e5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5889d109&x-expires=1766991600&x-signature=u5wug8EjurOj%2BRiUfVXye4nhrHk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,nguyenthai1507,"trưa nắng thư hát cực hay
#sucsongmoi #bethukute #minhthu #trending ",101000,8213,6500000,3211,222,nhạc nền - SỨC SỐNG MỚI,SỨC SỐNG MỚI,True,2025-05-31T22:03:51.000Z,https://www.tiktok.com/@nguyenthai1507/video/7510733948813577479
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1df5f8e0d18e5b7978e05a15b0d0419c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0a17a28e&x-expires=1766991600&x-signature=RhdqRFLNPb71wVQVxVuWfzfy%2FkQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,60giay.com,TIKTOKER ANH THƯ (MIUYEEU): CÔ GÁI ĐANG NHẬN ĐƯỢC SỰ QUAN TÂM NHIỀU NHẤT LÚC NÀY #60giay #theanh28 #theanh28news,233800,36300,10800000,6795,23,Easy On Me,ChilledLab,False,2025-09-02T15:26:17.000Z,https://www.tiktok.com/@60giay.com/video/7545513466782551304
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6009870e340c95f37b5db913c76da2dc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=73882ff7&x-expires=1766991600&x-signature=OxtRffqCV7h9SzhcJ%2F3BL6ElbyQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,fou4girls_,,28700,5842,755100,713,15,suara asli - 🅰️ndri▫️irawan👑,🅰️NDRI▫️RACHELL👑,True,2025-12-25T07:16:16.000Z,https://www.tiktok.com/@fou4girls_/video/7587690952588807445
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8f145666d648564364b31fe63e5bbd7e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ee507886&x-expires=1766991600&x-signature=4zvS6lgvfpVmSaC%2BhNBiOugRTqE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,thimhahaiphongfood,"Bài này đã giúp cho rất nhiều người bị UT đặc biệt là K Giáp khỏe hơn các bác tham khảo xem nhé, nếu được hãy lưu về gửi cho người thân bạn bè mình để giúp họ #xuhuong #food #thimhahaiphong #baithuocdangian #learnontiktok #cothebanchuabiet ",4205,1817,249300,496,125,nhạc nền - Thím Hà Hải Phòng Food,Thím Hà Hải Phòng Food,True,2025-02-11T04:15:19.000Z,https://www.tiktok.com/@thimhahaiphongfood/video/7470010328026270984
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f28c716709365490845dae26c875641c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d228eea7&x-expires=1766991600&x-signature=ZGj9rlwPysB86u%2FI81MCd3vPMpY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,anhtu512065,,342,19,12200,22,12,nhạc nền - Bé dứa 🍍 của mẹ,Bé dứa 🍍 của mẹ,True,2025-12-26T03:45:34.000Z,https://www.tiktok.com/@anhtu512065/video/7588007733622754580
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7e9821e9a446359066e2b6a58e00ae0f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=68fc995e&x-expires=1766991600&x-signature=ATAkYniSzeOZcUfZ8vxhhD%2B%2F4o4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,anna_havan,,66,1,8860,2,11,nhạc nền - Vân Hồ,🇻🇳ᴀɴɴᴀᰔᩚ🇦🇪,True,2023-12-22T08:49:24.000Z,https://www.tiktok.com/@anna_havan/video/7315338457209949445
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9f37108870a2df55df57a2c1e3576c65~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3f5d6b02&x-expires=1766991600&x-signature=OnZJJ2ctxIXESDTONbMCMcNSiO0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,anilestariofficial,"IBU ISENG BANGET iiiiih…
#anugraharshaka #bayitiktok #fyppppppppppppppppppppppp ",99600,7527,7400000,3483,14,suara asli - anilestariofficial,anilestariofficial,True,2025-02-04T13:20:45.000Z,https://www.tiktok.com/@anilestariofficial/video/7467553299248516360
https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/888dbfcaa68ba59f07f7e5fb324c53e1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=679c7ebe&x-expires=1766991600&x-signature=qHIU6YwTH6xh3DlXBlOmvLH64Rs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,b.n0534,#CapCut #ungthu #dieutriungthu #miendich #bacsyhai ,102,8,2820,5,596,nhạc nền - Bí Ẩn¿,Bí Ẩn¿,True,2025-12-24T02:18:28.000Z,https://www.tiktok.com/@b.n0534/video/7587243124435602706
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/74bd26be336eefadff0b73a9f914a152~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1026e8ef&x-expires=1766991600&x-signature=j3vu%2F0jQ0%2BR9yEFWBaA%2Bk0h5Ivo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,thu.trang0879,Liên hoan xuất chuồng thui #trending #thinhhanh #xuhuong #xuhuongtiktok #ungthu #ungthumau #chienthangbenhtat #hottrend #suckhoe #LIVEhighlights #cuocsong #benhungthu #TikTokLIVE #vuivemoingay❤️ #hanhtrinhchiendaubenhungthu #vuive #yeuthuong ,2020,30,86500,130,14,nhạc nền - 𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,True,2025-05-05T11:06:56.000Z,https://www.tiktok.com/@thu.trang0879/video/7500916475364936967
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5f623f3504dc22b0a30e3b508cab9f4d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=ed0941fb&x-expires=1766991600&x-signature=k3yqSyub7f%2Fb5M1ENRWfT62FKDg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,drhoang_tuyengiap,"Ung thư tuyến giáp là thể nhẹ nhất trong cơ thể, tiến triển chậm người bệnh không cần lo lắng. #tuyengiap #songcaotan #utuyengiap #bsnguyenkhachoang #drhoang #RFA  #xuhuongtiktok ",16100,3231,1100000,1248,64,nhạc nền - DR.HOÀNG TUYẾN GIÁP,DR.HOÀNG TUYẾN GIÁP,True,2023-10-07T09:16:24.000Z,https://www.tiktok.com/@drhoang_tuyengiap/video/7287142936268082440
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/242fff389dab52b6ed5223da9ed9d493~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=641e74e9&x-expires=1766991600&x-signature=pGorSaid3OSUozkM0feqGzvJ0w4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,storykienthuc,Tế bào ung thư có thể đánh lừa cơ thể - Và đây là cách nó làm điều đó #xuhuong #khoahoc #khoahocvientuong #kienthuc #kienthucthuvi #learnontiktok #storykienthuc ,25300,1151,1700000,154,63,original sound,Story Kiến Thức,True,2025-04-15T15:58:54.000Z,https://www.tiktok.com/@storykienthuc/video/7493569816880532779
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/700f1cf649189ba787ae5765a39e6be0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e7383a80&x-expires=1766991600&x-signature=u%2FzB%2FYXnZotisN5tXuOsHspEcXg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,trungtamytehanoi,Khám phụ khoa định kì 6 tháng 1 lần để được tầm soát ung thư ctc nha các bạn #ungthucotucung #cotucung #tamsoatungthu #learnontiktok #suckhoesinhsannu #khamphukhoahanoi #fypシ ,949,133,258400,85,27,nhạc nền - Bí mật Eva,Trung Tâm Y Tế Hà Nội,True,2023-05-19T08:36:43.000Z,https://www.tiktok.com/@trungtamytehanoi/video/7234809702117412102
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dc43887471c49cb5eaf3fedacb8cdca5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=282b322c&x-expires=1766991600&x-signature=5NnoR3b9qpbBT0kaDZzBuTZ5iXM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,trantungbvphoi2,"Ung thư phổi triệu chứng không điển hình,phát hiện chủ yếu giai đoạn muộn,
Điều trị khó khăn.
#kphoi#trandichmangphoi #mphoi ",1743,207,458400,104,10,nhạc nền - Thảo Hồly,Thảo Hồly,True,2025-12-09T03:10:44.000Z,https://www.tiktok.com/@trantungbvphoi2/video/7581690284312890645
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9d1aadc76b58bb72fcbb02b5ce2fe501~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=866aee02&x-expires=1766991600&x-signature=iLcSbHycRLZjKNvfM8BgZ18%2FVJc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,vanlamzm0,#CapCut ,845,130,69400,103,18,nhạc nền - Híp🤥,Chiêu Híp,True,2025-05-18T07:26:42.000Z,https://www.tiktok.com/@vanlamzm0/video/7505683824471346439
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/572bf8f483dc50fc24ca9cf54f6c064d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d58157b6&x-expires=1766991600&x-signature=Cp6WtIkHErU1Au1xuaYPkUCy2aw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,hopeindarknes9988,#baby #ungthu #mom #fyp #foryou ,132,8,13100,13,10,original sound,Hope in Darkness,True,2025-10-04T14:16:23.000Z,https://www.tiktok.com/@hopeindarknes9988/video/7557370245866867990
https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/fed4833793ed132c19a23c725e6d02cb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=138a27d4&x-expires=1766991600&x-signature=GQI6bRSfjK1mtSmuwU5HYUaYPkU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my,phimcucngan,U.NG TH.Ư  #phimcucngan #trinhtham #cutoi #metv #metaverseentertainment #ungthu,209500,328,5500000,1079,32,nhạc nền - Phim Cực Ngắn,Phim Cực Ngắn,True,2024-01-06T12:00:00.000Z,https://www.tiktok.com/@phimcucngan/video/7320948075365698818
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f2087175ea4012cfac87b2c44b324609~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1d28e754&x-expires=1766991600&x-signature=y%2BdtHikiZNd%2FRqS7fbua6Utk7LE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,phamkhanhduy.com,7 dấu hiệu cảnh báo ung thư dạ dày #ungthu #suckhoe #learnontiktok #trending #xuhuong #chiase #dauhieu #canhbao #nhomkinhhungduy #hungduynhomkinh,16300,2115,1000000,955,43,nhạc nền - Nhôm kính Hưng Duy,chamsocsuckhoecongdong,True,2022-11-11T13:23:06.000Z,https://www.tiktok.com/@phamkhanhduy.com/video/7164748373898136834
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1b891a1dfc96dcb996d5f59387cd18d5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1cb375f0&x-expires=1766991600&x-signature=VvKWxoVpV90toOsx%2Brq8K3XnbGg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,hnharchiv.mov,,32300,1789,835500,430,5,oh my god bruh oh hell na man,,True,2024-07-29T23:05:17.000Z,https://www.tiktok.com/@hnharchiv.mov/video/7397197727903386898
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9ac0accecd0591f76bcbdc9e8152ed54~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=24ba00b1&x-expires=1766991600&x-signature=VJqYUfla9hOcuQkPKK4InPpmY98%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,bcarevn,Top năm bác sĩ điều trị u.n.g t.h.ư v.us giỏi tại Hà Nội #ungthuvu #ungthucotucung #tamsoatungthu #benhvienungbuouhungviet #benhvienungbuouhanoi ,98,17,3162,3,62,nhạc nền - zerrork2,zerrork2,True,2025-12-24T13:02:00.000Z,https://www.tiktok.com/@bcarevn/video/7587408968356531476
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/905c188aad617f6b265e1c5d8352972c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4db3bf47&x-expires=1766991600&x-signature=ZX0RRAhCZZCPjTy29ORe2X%2BlqJY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,ngvgthaomy,Phơi nắng sáng với tui nha ☀️☀️#hanhtrinhsongkhoe #cungnhauvuotqua #tam_su_benh_nhan #ungthu #ungthuvu ,203,0,8030,34,20,风吹过八千里,苏星婕,False,2025-12-05T05:02:32.000Z,https://www.tiktok.com/@ngvgthaomy/video/7580234786308934933
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1fe4c36313e69a05b83f50c927536bee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=51a3ee29&x-expires=1766991600&x-signature=CedHGMzi5JbQIm37VvaTxXNe8g4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,tichphanbinhan,"#tichphanbinhan 
#ngoinhaluutru0đ 
#hoangan 
   Xin ơn em @hoangngoi2211 đã chia sẻ cho con Lê Hoàng An ung thư xương có tiền để uống sửa ạ, chúc em thật nhiều sức khỏe & thành công trong cuộc sống. ",4089,196,107400,485,40,Chú bé đi tìm cha,Một chiếc mèo iu cô Thảo My 💖,True,2025-05-15T12:26:51.000Z,https://www.tiktok.com/@tichphanbinhan/video/7504647930679430408
https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3c43d14ecb5e77f548450cb95851f20e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=60b1ac64&x-expires=1766991600&x-signature=NlET6kaoTj%2Frv%2FmEgt0HRS9BViU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,drnammin,Thương em #ungthu #ungthucotucung #tiktok ,5128,510,675300,303,9,nhạc nền - Dr Nam Min - Thẩm Mỹ Vùng Kín,Dr Nam Min - Thẩm Mỹ Vùng Kín,True,2025-06-20T08:07:24.000Z,https://www.tiktok.com/@drnammin/video/7517940123540000008
https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9f16e95e6ae4d6e4651f366014304dbb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=140b0e27&x-expires=1766991600&x-signature=cuIabQdxRpQUma2nyAuBiQC0gYM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,phongsucuoivadoi,"Một đám cưới ngắn ngủi, một tình yêu vĩnh cửu. Cô dâu ra đi ở tuổi 23 vì ung thư cổ tử cung, để lại phía sau chú rể cùng nỗi nhớ không nguôi #damcuoi #wedding #côdâuchúrể #phóngsựcưới #viral ",644,15,83800,15,30,Lời tạm biệt chưa nói,𝙩𝙖𝙩𝙣𝙝𝙖𝙘𝙙𝙞.,True,2025-12-07T02:55:33.000Z,https://www.tiktok.com/@phongsucuoivadoi/video/7580944246128086290
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4be54e689d10290c8d5384cfbd4890f4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1638591d&x-expires=1766991600&x-signature=wj5ris1jobMghON9YRKndnbe8Pk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,ths.bsthangle5,"Bác sĩ cũng lặng người khi báo tin cho bạn. Rất thương
#drthangle #ungthu #ungthubuongtrung #tiktok ",376,15,61600,71,15,nhạc nền - ths.bsthangle,Ths.Bs Thắng Lê - Tái sinh Eva,True,2025-11-04T04:25:50.000Z,https://www.tiktok.com/@ths.bsthangle5/video/7568721698321665298
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/63b041978f85f73322d9a893ff64568c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5354e370&x-expires=1766991600&x-signature=MkGhf221L6nnL41u6Duj5j1jVL0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,huongtapde,-74 ngày : chuẩn bị cho những ngày tôi sắp chết @Hạt Giống Yêu Thương #huongtapde #xuhuong #xuhuongtiktok #ungthu #suckhoe ,96700,2531,5200000,1366,103,nhạc nền - Hương Tạp Dề,Hương Tạp Dề,True,2025-04-02T13:31:27.000Z,https://www.tiktok.com/@huongtapde/video/7488707908264316215
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/567d43f8b5e37c84a05303e70576085d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6f5f8aaa&x-expires=1766991600&x-signature=BiBkjzx1yOjVdESdA5oNy6nHcxo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,_tumolung,Ung thư di căn hình thành từ đâu? #tumolung #lunasin #ungthu #ungthuphoi #tuvansuckhoe #Master2023byTikTok ,174,131,17700,4,101,nhạc nền - TumoLung,Chuyên gia ung bướu,True,2023-09-30T15:39:50.000Z,https://www.tiktok.com/@_tumolung/video/7284644153902910738
https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/959a0967bb54be4ad417684308d5f691~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=3b6112e4&x-expires=1766991600&x-signature=pbenKzVvbdQZjVpzh5xhhYgkqPY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,trn.ph.cng2,Nhật ký ung thư #fyp #trn.ph.cng2 #xuhuongtiktok2023 #tamtrang #tinhyeu #tiengtrung #nhatkyungthu,7859,379,188300,79,131,nhạc nền - Trần Phú Cường,Vương Cường,True,2023-12-10T13:00:00.000Z,https://www.tiktok.com/@trn.ph.cng2/video/7310933673237335304
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/21e4a18359dbea6d62996234a9c7a83d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=989618fc&x-expires=1766991600&x-signature=Q8rmJAcGOFkjp7%2FWfN%2BAxs0yaeI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nthuhie,"tại sao lại nhẫn tâm với mẹ của em 
#foryou #trending #viral #fyp #binhan ",213,1,1184,39,23,nhạc nền - t la cha m.,khánh dương.,True,2025-11-18T13:47:24.000Z,https://www.tiktok.com/@nthuhie/video/7574061617839754503
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e9ac96cbe34041948f7a39e2218c12e0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b50ac875&x-expires=1766991600&x-signature=nUMMsSkRz2bNwdGqhDZ3zlL%2BppI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,f6basantuchien0,"Mình thật sự rất buồn khi đăng video này lên, để chia sẻ với các bạn là một bạn thân trong nhóm mình đã ra đi, trở về cõi an lạc. Bạn đã kiên cường chiến đấu với bệnh ung thư máu, nhưng đáng tiếc là phát hiện quá muộn.Sự ra đi của bạn là mất mát quá lớn với tụi mình. Những kỷ niệm giản dị nhưng quý giá.. giờ chỉ còn là nuối tiếc. Gửi đến bạn lời nhắn yêu thương, mong bạn yên nghỉ thanh thản.@️ 
#annghi🖤🕊️",87,96,957,12,27,nhạc nền - F10 Bá Sàn FF,F10 Bá Sàn FF,True,2025-12-13T15:08:29.000Z,https://www.tiktok.com/@f6basantuchien0/video/7583359629241994517
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9877378d897ecbd685c5d3db8cb94c11~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6c9636ae&x-expires=1766991600&x-signature=kwe6WLeT0xvVi90JKol%2BZQ%2Fx40E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,xun.quang120,Con bị ung thư vòm họng đã bị di căn đến não và xương . Nam mô a di đà phật#giupdo #ungthuxuong #dieutriungthu #xuhuong #giupdonguoikhac ,1678,131,89800,134,12,nhạc nền - Điều trị ung thư,Điều trị ung thư,True,2025-10-25T02:29:06.000Z,https://www.tiktok.com/@xun.quang120/video/7564980759879077128
https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a7f61901ef83132c0ca449f085ff9dd9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=cc139a8d&x-expires=1766991600&x-signature=rH0He1paMu66A7mz89micyoYc5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,dungsongkhoe,Đã cán mốc 340 ngày ch iến đấu không nghỉ tại K3 - Tân Triều🥹 #ungthu #benhvienk ,145,2,4828,23,29,nhạc nền - dungsongkhoe,dungsongkhoe,True,2025-10-30T12:45:08.000Z,https://www.tiktok.com/@dungsongkhoe/video/7566994943823138056
